pmid,type1,type2,id1,entity1_text,entity1_type,pred_label,id2,entity2_text,entity2_type,pred_score,same_sentence,sentence_window,entity1_is_pesticide,entity2_is_pesticide,relation_group,confidence_band,evidence_level,has_pesticide_flag_from_pipeline,entity1_canonical_text,entity1_validation_status,entity1_is_validated_chemical,entity1_is_validated_pesticide,entity1_remove_candidate,entity1_pesticide_dict_id,entity1_pesticide_name,entity1_pesticide_inchikey,entity1_pesticide_activity,entity1_pesticide_primary_activities,entity1_pesticide_compound_groups,entity1_pubchem_status,entity1_pubchem_cid,entity1_pubchem_iupac_name,entity1_pubchem_inchikey,entity1_pubchem_formula,entity2_canonical_text,entity2_validation_status,entity2_is_validated_chemical,entity2_is_validated_pesticide,entity2_remove_candidate,entity2_pesticide_dict_id,entity2_pesticide_name,entity2_pesticide_inchikey,entity2_pesticide_activity,entity2_pesticide_primary_activities,entity2_pesticide_compound_groups,entity2_pubchem_status,entity2_pubchem_cid,entity2_pubchem_iupac_name,entity2_pubchem_inchikey,entity2_pubchem_formula,has_validated_pesticide,has_validated_chemical,has_unvalidated_chemical,canonical_entity_pair,canonical_entity_type_pair
30128723,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:30128723:22,CdCl2,ChemicalEntity,Negative_Correlation,GeneOrGeneProduct:30128723:15,AccSTIP1,GeneOrGeneProduct,8.604119,True,0,False,False,Negative effect,High,Strong textual evidence,False,dichlorocadmium,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,24947,dichlorocadmium,YKYOUMDCQGMQQO-UHFFFAOYSA-L,CdCl2,AccSTIP1,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,dichlorocadmium -- AccSTIP1,ChemicalEntity -- GeneOrGeneProduct
30128723,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:30128723:27,paraquat,ChemicalEntity,Association,GeneOrGeneProduct:30128723:26,AccSTIP1,GeneOrGeneProduct,9.984663,True,0,True,False,General association,Very high,Strong textual evidence,True,paraquat,pesticide_dictionary_exact_match,True,True,False,TWPEST_01398,paraquat,INFDPOAKFNIJBF-UHFFFAOYSA-N,herbicides (quaternary ammonium),{'herbicides'},{'quaternary ammonium'},not_checked,,,,,AccSTIP1,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,paraquat -- AccSTIP1,ChemicalEntity -- GeneOrGeneProduct
30128723,GeneOrGeneProduct,GeneOrGeneProduct,GeneOrGeneProduct:30128723:8,Hsp90,GeneOrGeneProduct,Association,GeneOrGeneProduct:30128723:9,Hsp70,GeneOrGeneProduct,5.59557,True,0,False,False,General association,Moderate,Moderate textual evidence,False,Hsp90,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,Hsp70,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,False,Hsp90 -- Hsp70,GeneOrGeneProduct -- GeneOrGeneProduct
30128723,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:30128723:21,paraquat,ChemicalEntity,SUBSTRATE,GeneOrGeneProduct:30128723:13,AccSTIP1,GeneOrGeneProduct,2.2959e-41,True,0,True,False,Chemical transformation,Very low,Weak textual evidence,True,paraquat,pesticide_dictionary_exact_match,True,True,False,TWPEST_01398,paraquat,INFDPOAKFNIJBF-UHFFFAOYSA-N,herbicides (quaternary ammonium),{'herbicides'},{'quaternary ammonium'},not_checked,,,,,AccSTIP1,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,paraquat -- AccSTIP1,ChemicalEntity -- GeneOrGeneProduct
30128723,GeneOrGeneProduct,GeneOrGeneProduct,GeneOrGeneProduct:30128723:13,AccSTIP1,GeneOrGeneProduct,AGONIST-ACTIVATOR,GeneOrGeneProduct:30128723:25,AccSTIP1,GeneOrGeneProduct,2.3694278000000003e-38,True,0,False,False,Positive effect,Very low,Weak textual evidence,False,AccSTIP1,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,AccSTIP1,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,False,AccSTIP1 -- AccSTIP1,GeneOrGeneProduct -- GeneOrGeneProduct
30128723,GeneOrGeneProduct,OrganismTaxon,GeneOrGeneProduct:30128723:10,STIP1,GeneOrGeneProduct,Bind,OrganismTaxon:30128723:2,Apis cerana cerana,OrganismTaxon,2.3694278000000003e-38,False,1,False,False,Binding / interaction,Very low,Weak textual evidence,False,STIP1,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,Apis cerana cerana,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,False,STIP1 -- Apis cerana cerana,GeneOrGeneProduct -- OrganismTaxon
30128723,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:30128723:18,emamectin benzoate,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:30128723:15,AccSTIP1,GeneOrGeneProduct,9.43375,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,"benzoic acid;(1'R,2R,3S,4'S,6S,8'R,10'E,12'S,13'S,14'E,16'E,20'R,21'R,24'S)-2-[(2S)-butan-2-yl]-21',24'-dihydroxy-12'-[(2R,4S,5S,6S)-4-methoxy-5-[(2S,4S,5S,6S)-4-methoxy-6-methyl-5-(methylamino)oxan-2-yl]oxy-6-methyloxan-2-yl]oxy-3,11',13',22'-tetramethylspiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-2'-one",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,11650986,"benzoic acid;(1'R,2R,3S,4'S,6S,8'R,10'E,12'S,13'S,14'E,16'E,20'R,21'R,24'S)-2-[(2S)-butan-2-yl]-21',24'-dihydroxy-12'-[(2R,4S,5S,6S)-4-methoxy-5-[(2S,4S,5S,6S)-4-methoxy-6-methyl-5-(methylamino)oxan-2-yl]oxy-6-methyloxan-2-yl]oxy-3,11',13',22'-tetramethylspiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-2'-one",GCKZANITAMOIAR-XWVCPFKXSA-N,C56H81NO15,AccSTIP1,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,"benzoic acid;(1'R,2R,3S,4'S,6S,8'R,10'E,12'S,13'S,14'E,16'E,20'R,21'R,24'S)-2-[(2S)-butan-2-yl]-21',24'-dihydroxy-12'-[(2R,4S,5S,6S)-4-methoxy-5-[(2S,4S,5S,6S)-4-methoxy-6-methyl-5-(methylamino)oxan-2-yl]oxy-6-methyloxan-2-yl]oxy-3,11',13',22'-tetramethylspiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-2'-one -- AccSTIP1",ChemicalEntity -- GeneOrGeneProduct
30128723,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:30128723:21,paraquat,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:30128723:15,AccSTIP1,GeneOrGeneProduct,9.437825,True,0,True,False,Positive effect,Very high,Strong textual evidence,True,paraquat,pesticide_dictionary_exact_match,True,True,False,TWPEST_01398,paraquat,INFDPOAKFNIJBF-UHFFFAOYSA-N,herbicides (quaternary ammonium),{'herbicides'},{'quaternary ammonium'},not_checked,,,,,AccSTIP1,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,paraquat -- AccSTIP1,ChemicalEntity -- GeneOrGeneProduct
30142450,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:30142450:13,glyphosate F,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:30142450:15,DAF-16,GeneOrGeneProduct,8.3901415,True,0,False,False,Positive effect,High,Strong textual evidence,False,glyphosate F,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,DAF-16,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,glyphosate F -- DAF-16,ChemicalEntity -- GeneOrGeneProduct
30142450,ChemicalEntity,OrganismTaxon,ChemicalEntity:30142450:18,glyphosate F,ChemicalEntity,Association,OrganismTaxon:30142450:19,C. elegans,OrganismTaxon,5.796818,True,0,False,False,General association,Moderate,Moderate textual evidence,False,glyphosate F,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,C. elegans,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,glyphosate F -- C. elegans,ChemicalEntity -- OrganismTaxon
30142450,ChemicalEntity,OrganismTaxon,ChemicalEntity:30142450:6,glyphosate,ChemicalEntity,Association,OrganismTaxon:30142450:8,Caenorhabditis elegans,OrganismTaxon,6.7684016,True,0,True,False,General association,Moderate,Moderate textual evidence,True,glyphosate,pesticide_dictionary_exact_match,True,True,False,TWPEST_01013,glyphosate,XDDAORKBJWWYJS-UHFFFAOYSA-N,herbicides (glycine derivative),{'herbicides'},{'glycine derivative'},not_checked,,,,,Caenorhabditis elegans,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,glyphosate -- Caenorhabditis elegans,ChemicalEntity -- OrganismTaxon
30145949,ChemicalEntity,OrganismTaxon,ChemicalEntity:30145949:10,chlorothalonil,ChemicalEntity,Negative_Correlation,OrganismTaxon:30145949:5,Stemphylium vesicarium,OrganismTaxon,7.325934,True,0,True,False,Negative effect,High,Strong textual evidence,True,chlorothalonil,pesticide_dictionary_exact_match,True,True,False,TWPEST_00425,chlorothalonil,CRQQGFGUEAVUIL-UHFFFAOYSA-N,fungicides (chloronitrile),{'fungicides'},{'chloronitrile'},not_checked,,,,,Stemphylium vesicarium,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,chlorothalonil -- Stemphylium vesicarium,ChemicalEntity -- OrganismTaxon
30145949,DiseaseOrPhenotypicFeature,OrganismTaxon,DiseaseOrPhenotypicFeature:30145949:4,Stemphylium leaf spot,DiseaseOrPhenotypicFeature,Positive_Correlation,OrganismTaxon:30145949:5,Stemphylium vesicarium,OrganismTaxon,7.2486696,True,0,False,False,Positive effect,High,Strong textual evidence,False,Stemphylium leaf spot,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,Stemphylium vesicarium,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,False,Stemphylium leaf spot -- Stemphylium vesicarium,DiseaseOrPhenotypicFeature -- OrganismTaxon
30145949,DiseaseOrPhenotypicFeature,OrganismTaxon,DiseaseOrPhenotypicFeature:30145949:2,Stemphylium Leaf Spot,DiseaseOrPhenotypicFeature,Negative_Correlation,OrganismTaxon:30145949:1,Asparagus,OrganismTaxon,7.6430087,True,0,False,False,Negative effect,High,Strong textual evidence,False,Stemphylium Leaf Spot,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,Asparagus,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,False,Stemphylium Leaf Spot -- Asparagus,DiseaseOrPhenotypicFeature -- OrganismTaxon
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:24,ATZ,ChemicalEntity,HPRD-Association,DiseaseOrPhenotypicFeature:30195392:20,genotoxicity,DiseaseOrPhenotypicFeature,7.16e-43,True,0,False,False,General association,Very low,Weak textual evidence,False,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,genotoxicity,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,ATZ -- genotoxicity,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:25,MES,ChemicalEntity,Bind,DiseaseOrPhenotypicFeature:30195392:16,cytotoxicity,DiseaseOrPhenotypicFeature,2.3694278000000003e-38,True,0,False,False,Binding / interaction,Very low,Weak textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,cytotoxicity,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,2-morpholin-4-ylethanesulfonic acid -- cytotoxicity,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:25,MES,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:30195392:29,MN,DiseaseOrPhenotypicFeature,9.09623,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,MN,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,2-morpholin-4-ylethanesulfonic acid -- MN,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,ChemicalEntity,ChemicalEntity:30195392:12,MES,ChemicalEntity,INDIRECT-UPREGULATOR,ChemicalEntity:30195392:27,ATZ,ChemicalEntity,10.916837,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,True,True,2-morpholin-4-ylethanesulfonic acid -- ATZ,ChemicalEntity -- ChemicalEntity
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:12,MES,ChemicalEntity,INDIRECT-UPREGULATOR,DiseaseOrPhenotypicFeature:30195392:20,genotoxicity,DiseaseOrPhenotypicFeature,11.030419,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,genotoxicity,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,2-morpholin-4-ylethanesulfonic acid -- genotoxicity,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,ChemicalEntity,ChemicalEntity:30195392:11,MES,ChemicalEntity,INDIRECT-UPREGULATOR,ChemicalEntity:30195392:32,MES,ChemicalEntity,10.7091675,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,False,True,False,2-morpholin-4-ylethanesulfonic acid -- 2-morpholin-4-ylethanesulfonic acid,ChemicalEntity -- ChemicalEntity
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:15,ATZ,ChemicalEntity,INDIRECT-UPREGULATOR,DiseaseOrPhenotypicFeature:30195392:29,MN,DiseaseOrPhenotypicFeature,10.823685,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,MN,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,ATZ -- MN,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:14,herbicide,ChemicalEntity,INDIRECT-UPREGULATOR,DiseaseOrPhenotypicFeature:30195392:29,MN,DiseaseOrPhenotypicFeature,10.790555,True,0,True,False,Positive effect,Very high,Strong textual evidence,True,herbicide,chemical_stop_term,False,False,True,,,,,,,not_checked,,,,,MN,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,herbicide -- MN,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:28,CA,ChemicalEntity,INDIRECT-UPREGULATOR,DiseaseOrPhenotypicFeature:30195392:2,genotoxicity,DiseaseOrPhenotypicFeature,11.088523,False,1,False,False,Positive effect,Very high,Moderate textual evidence,False,calcium,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,5460341,calcium,OYPRJOBELJOOCE-UHFFFAOYSA-N,Ca,genotoxicity,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,calcium -- genotoxicity,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,ChemicalEntity,ChemicalEntity:30195392:31,ATZ,ChemicalEntity,INDIRECT-UPREGULATOR,ChemicalEntity:30195392:33,ATZ,ChemicalEntity,10.949141,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,False,True,ATZ -- ATZ,ChemicalEntity -- ChemicalEntity
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:6,MES,ChemicalEntity,INDIRECT-UPREGULATOR,DiseaseOrPhenotypicFeature:30195392:2,genotoxicity,DiseaseOrPhenotypicFeature,10.745319,False,1,False,False,Positive effect,Very high,Moderate textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,genotoxicity,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,2-morpholin-4-ylethanesulfonic acid -- genotoxicity,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,ChemicalEntity,ChemicalEntity:30195392:3,Atrazine,ChemicalEntity,INDIRECT-UPREGULATOR,ChemicalEntity:30195392:27,ATZ,ChemicalEntity,10.826479,False,1,True,False,Positive effect,Very high,Moderate textual evidence,True,atrazine,pesticide_dictionary_exact_match,True,True,False,TWPEST_00159,atrazine,MXWJVTOOROXGIU-UHFFFAOYSA-N,herbicides (chlorotriazine),{'herbicides'},{'chlorotriazine'},not_checked,,,,,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,True,True,True,atrazine -- ATZ,ChemicalEntity -- ChemicalEntity
30195392,ChemicalEntity,ChemicalEntity,ChemicalEntity:30195392:6,MES,ChemicalEntity,INDIRECT-UPREGULATOR,ChemicalEntity:30195392:28,CA,ChemicalEntity,8.707886,True,0,False,False,Positive effect,High,Strong textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,calcium,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,5460341,calcium,OYPRJOBELJOOCE-UHFFFAOYSA-N,Ca,False,True,False,2-morpholin-4-ylethanesulfonic acid -- calcium,ChemicalEntity -- ChemicalEntity
30195392,ChemicalEntity,ChemicalEntity,ChemicalEntity:30195392:23,MES,ChemicalEntity,INDIRECT-UPREGULATOR,ChemicalEntity:30195392:33,ATZ,ChemicalEntity,10.855348,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,True,True,2-morpholin-4-ylethanesulfonic acid -- ATZ,ChemicalEntity -- ChemicalEntity
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:25,MES,ChemicalEntity,INDIRECT-UPREGULATOR,DiseaseOrPhenotypicFeature:30195392:20,genotoxicity,DiseaseOrPhenotypicFeature,10.9223995,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,genotoxicity,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,2-morpholin-4-ylethanesulfonic acid -- genotoxicity,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:30195392:8,Atrazine,ChemicalEntity,INDIRECT-UPREGULATOR,DiseaseOrPhenotypicFeature:30195392:29,MN,DiseaseOrPhenotypicFeature,10.710629,True,0,True,False,Positive effect,Very high,Strong textual evidence,True,atrazine,pesticide_dictionary_exact_match,True,True,False,TWPEST_00159,atrazine,MXWJVTOOROXGIU-UHFFFAOYSA-N,herbicides (chlorotriazine),{'herbicides'},{'chlorotriazine'},not_checked,,,,,MN,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,atrazine -- MN,ChemicalEntity -- DiseaseOrPhenotypicFeature
30195392,ChemicalEntity,ChemicalEntity,ChemicalEntity:30195392:24,ATZ,ChemicalEntity,INDIRECT-UPREGULATOR,ChemicalEntity:30195392:25,MES,ChemicalEntity,11.063255,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,False,True,True,ATZ -- 2-morpholin-4-ylethanesulfonic acid,ChemicalEntity -- ChemicalEntity
30195392,ChemicalEntity,OrganismTaxon,ChemicalEntity:30195392:32,MES,ChemicalEntity,INDIRECT-UPREGULATOR,OrganismTaxon:30195392:4,Allium cepa,OrganismTaxon,10.983188,False,1,False,False,Positive effect,Very high,Moderate textual evidence,False,2-morpholin-4-ylethanesulfonic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,78165,2-morpholin-4-ylethanesulfonic acid,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C6H13NO4S,Allium cepa,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,2-morpholin-4-ylethanesulfonic acid -- Allium cepa,ChemicalEntity -- OrganismTaxon
30195392,ChemicalEntity,ChemicalEntity,ChemicalEntity:30195392:7,triketone,ChemicalEntity,INDIRECT-UPREGULATOR,ChemicalEntity:30195392:28,CA,ChemicalEntity,9.530218,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,triketone,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,calcium,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,5460341,calcium,OYPRJOBELJOOCE-UHFFFAOYSA-N,Ca,False,True,True,triketone -- calcium,ChemicalEntity -- ChemicalEntity
30195392,ChemicalEntity,ChemicalEntity,ChemicalEntity:30195392:15,ATZ,ChemicalEntity,INDIRECT-UPREGULATOR,ChemicalEntity:30195392:31,ATZ,ChemicalEntity,11.094975,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,ATZ,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,False,True,ATZ -- ATZ,ChemicalEntity -- ChemicalEntity
30195392,DiseaseOrPhenotypicFeature,OrganismTaxon,DiseaseOrPhenotypicFeature:30195392:16,cytotoxicity,DiseaseOrPhenotypicFeature,INDIRECT-UPREGULATOR,OrganismTaxon:30195392:4,Allium cepa,OrganismTaxon,10.9645605,False,1,False,False,Positive effect,Very high,Moderate textual evidence,False,cytotoxicity,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,Allium cepa,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,False,cytotoxicity -- Allium cepa,DiseaseOrPhenotypicFeature -- OrganismTaxon
